<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,19/10/18,22:55,113020.0,113030.0,112980.0,113000.0,310
SPFB.RTS-12.18,1,19/10/18,22:56,113000.0,113000.0,112920.0,112930.0,306
SPFB.RTS-12.18,1,19/10/18,22:57,112940.0,112990.0,112910.0,112920.0,165
SPFB.RTS-12.18,1,19/10/18,22:58,112930.0,112950.0,112900.0,112910.0,199
SPFB.RTS-12.18,1,19/10/18,22:59,112910.0,112930.0,112860.0,112890.0,273
SPFB.RTS-12.18,1,19/10/18,23:00,112890.0,112910.0,112850.0,112870.0,367
SPFB.RTS-12.18,1,19/10/18,23:01,112850.0,112920.0,112810.0,112810.0,304
SPFB.RTS-12.18,1,19/10/18,23:02,112820.0,112830.0,112500.0,112520.0,2403
SPFB.RTS-12.18,1,19/10/18,23:03,112530.0,112630.0,112380.0,112400.0,1923
SPFB.RTS-12.18,1,19/10/18,23:04,112390.0,112480.0,112350.0,112430.0,1380
SPFB.RTS-12.18,1,19/10/18,23:05,112430.0,112500.0,112390.0,112500.0,608
SPFB.RTS-12.18,1,19/10/18,23:06,112500.0,112550.0,112490.0,112520.0,200
SPFB.RTS-12.18,1,19/10/18,23:07,112520.0,112550.0,112460.0,112460.0,240
SPFB.RTS-12.18,1,19/10/18,23:08,112460.0,112460.0,112420.0,112440.0,112
SPFB.RTS-12.18,1,19/10/18,23:09,112450.0,112470.0,112430.0,112460.0,48
SPFB.RTS-12.18,1,19/10/18,23:10,112460.0,112480.0,112440.0,112460.0,112
SPFB.RTS-12.18,1,19/10/18,23:11,112470.0,112470.0,112440.0,112460.0,60
SPFB.RTS-12.18,1,19/10/18,23:12,112470.0,112800.0,112470.0,112740.0,2109
SPFB.RTS-12.18,1,19/10/18,23:13,112720.0,112840.0,112690.0,112770.0,2215
SPFB.RTS-12.18,1,19/10/18,23:14,112770.0,112880.0,112750.0,112820.0,564
SPFB.RTS-12.18,1,19/10/18,23:15,112810.0,112820.0,112780.0,112790.0,247
SPFB.RTS-12.18,1,19/10/18,23:16,112780.0,112810.0,112730.0,112730.0,381
SPFB.RTS-12.18,1,19/10/18,23:17,112730.0,112780.0,112700.0,112750.0,472
SPFB.RTS-12.18,1,19/10/18,23:18,112770.0,112770.0,112730.0,112760.0,220
SPFB.RTS-12.18,1,19/10/18,23:19,112740.0,112780.0,112740.0,112740.0,156
SPFB.RTS-12.18,1,19/10/18,23:20,112740.0,112740.0,112650.0,112670.0,417
SPFB.RTS-12.18,1,19/10/18,23:21,112690.0,112690.0,112610.0,112640.0,205
SPFB.RTS-12.18,1,19/10/18,23:22,112640.0,112670.0,112630.0,112660.0,163
SPFB.RTS-12.18,1,19/10/18,23:23,112670.0,112670.0,112610.0,112620.0,135
SPFB.RTS-12.18,1,19/10/18,23:24,112620.0,112650.0,112600.0,112650.0,353
SPFB.RTS-12.18,1,19/10/18,23:25,112640.0,112660.0,112610.0,112630.0,203
SPFB.RTS-12.18,1,19/10/18,23:26,112640.0,112640.0,112610.0,112610.0,160
SPFB.RTS-12.18,1,19/10/18,23:27,112620.0,112650.0,112610.0,112640.0,262
SPFB.RTS-12.18,1,19/10/18,23:28,112620.0,112630.0,112600.0,112610.0,210
SPFB.RTS-12.18,1,19/10/18,23:29,112610.0,112690.0,112610.0,112680.0,124
SPFB.RTS-12.18,1,19/10/18,23:30,112680.0,112790.0,112670.0,112720.0,371
SPFB.RTS-12.18,1,19/10/18,23:31,112700.0,112740.0,112550.0,112600.0,864
SPFB.RTS-12.18,1,19/10/18,23:32,112600.0,112620.0,112540.0,112580.0,510
SPFB.RTS-12.18,1,19/10/18,23:33,112560.0,112660.0,112540.0,112650.0,537
SPFB.RTS-12.18,1,19/10/18,23:34,112640.0,112690.0,112620.0,112690.0,288
SPFB.RTS-12.18,1,19/10/18,23:35,112680.0,112690.0,112650.0,112670.0,298
SPFB.RTS-12.18,1,19/10/18,23:36,112670.0,112700.0,112640.0,112680.0,197
SPFB.RTS-12.18,1,19/10/18,23:37,112680.0,112740.0,112660.0,112740.0,226
SPFB.RTS-12.18,1,19/10/18,23:38,112730.0,112760.0,112730.0,112740.0,117
SPFB.RTS-12.18,1,19/10/18,23:39,112750.0,112760.0,112730.0,112740.0,110
SPFB.RTS-12.18,1,19/10/18,23:40,112750.0,112780.0,112730.0,112750.0,130
SPFB.RTS-12.18,1,19/10/18,23:41,112770.0,112780.0,112760.0,112770.0,58
SPFB.RTS-12.18,1,19/10/18,23:42,112760.0,112770.0,112720.0,112730.0,84
SPFB.RTS-12.18,1,19/10/18,23:43,112740.0,112740.0,112720.0,112730.0,72
SPFB.RTS-12.18,1,19/10/18,23:44,112720.0,112720.0,112670.0,112690.0,117
SPFB.RTS-12.18,1,19/10/18,23:45,112680.0,112700.0,112660.0,112700.0,209
SPFB.RTS-12.18,1,19/10/18,23:46,112690.0,112710.0,112650.0,112650.0,170
SPFB.RTS-12.18,1,19/10/18,23:47,112650.0,112650.0,112550.0,112590.0,307
SPFB.RTS-12.18,1,19/10/18,23:48,112580.0,112650.0,112580.0,112650.0,122
SPFB.RTS-12.18,1,19/10/18,23:49,112640.0,112650.0,112610.0,112640.0,281
SPFB.RTS-12.18,1,19/10/18,23:50,112630.0,112640.0,112560.0,112590.0,410
SPFB.RTS-12.18,1,19/11/18,10:01,113360.0,113530.0,113200.0,113310.0,4115
SPFB.RTS-12.18,1,19/11/18,10:02,113310.0,113310.0,113160.0,113230.0,1702
SPFB.RTS-12.18,1,19/11/18,10:03,113250.0,113270.0,113200.0,113240.0,475
SPFB.RTS-12.18,1,19/11/18,10:04,113250.0,113290.0,113220.0,113280.0,973
SPFB.RTS-12.18,1,19/11/18,10:05,113280.0,113380.0,113270.0,113370.0,967
SPFB.RTS-12.18,1,19/11/18,10:06,113360.0,113440.0,113350.0,113420.0,844
SPFB.RTS-12.18,1,19/11/18,10:07,113420.0,113460.0,113400.0,113440.0,661
SPFB.RTS-12.18,1,19/11/18,10:08,113450.0,113480.0,113360.0,113430.0,673
SPFB.RTS-12.18,1,19/11/18,10:09,113430.0,113470.0,113400.0,113420.0,826
SPFB.RTS-12.18,1,19/11/18,10:10,113420.0,113470.0,113410.0,113430.0,358
SPFB.RTS-12.18,1,19/11/18,10:11,113440.0,113650.0,113390.0,113590.0,2625
SPFB.RTS-12.18,1,19/11/18,10:12,113590.0,113720.0,113570.0,113630.0,1891
SPFB.RTS-12.18,1,19/11/18,10:13,113650.0,113710.0,113620.0,113680.0,903
SPFB.RTS-12.18,1,19/11/18,10:14,113660.0,113830.0,113640.0,113810.0,2561
SPFB.RTS-12.18,1,19/11/18,10:15,113810.0,113870.0,113730.0,113790.0,1402
SPFB.RTS-12.18,1,19/11/18,10:16,113800.0,113810.0,113690.0,113760.0,923
SPFB.RTS-12.18,1,19/11/18,10:17,113770.0,113790.0,113710.0,113750.0,401
SPFB.RTS-12.18,1,19/11/18,10:18,113760.0,113800.0,113740.0,113770.0,736
SPFB.RTS-12.18,1,19/11/18,10:19,113770.0,113810.0,113730.0,113790.0,830
SPFB.RTS-12.18,1,19/11/18,10:20,113800.0,113840.0,113760.0,113790.0,580
SPFB.RTS-12.18,1,19/11/18,10:21,113780.0,113800.0,113590.0,113630.0,1807
SPFB.RTS-12.18,1,19/11/18,10:22,113650.0,113730.0,113610.0,113690.0,845
SPFB.RTS-12.18,1,19/11/18,10:23,113690.0,113700.0,113580.0,113590.0,552
SPFB.RTS-12.18,1,19/11/18,10:24,113590.0,113600.0,113550.0,113560.0,800
SPFB.RTS-12.18,1,19/11/18,10:25,113560.0,113650.0,113510.0,113620.0,827
SPFB.RTS-12.18,1,19/11/18,10:26,113630.0,113630.0,113550.0,113560.0,413
SPFB.RTS-12.18,1,19/11/18,10:27,113550.0,113600.0,113530.0,113600.0,347
SPFB.RTS-12.18,1,19/11/18,10:28,113600.0,113640.0,113600.0,113630.0,244
SPFB.RTS-12.18,1,19/11/18,10:29,113620.0,113620.0,113570.0,113570.0,154
SPFB.RTS-12.18,1,19/11/18,10:30,113570.0,113640.0,113570.0,113630.0,205
SPFB.RTS-12.18,1,19/11/18,10:31,113630.0,113650.0,113610.0,113650.0,355
SPFB.RTS-12.18,1,19/11/18,10:32,113640.0,113680.0,113560.0,113560.0,440
SPFB.RTS-12.18,1,19/11/18,10:33,113560.0,113560.0,113480.0,113480.0,700
SPFB.RTS-12.18,1,19/11/18,10:34,113470.0,113500.0,113420.0,113440.0,892
SPFB.RTS-12.18,1,19/11/18,10:35,113450.0,113450.0,113320.0,113330.0,1067
SPFB.RTS-12.18,1,19/11/18,10:36,113330.0,113420.0,113300.0,113390.0,1136
SPFB.RTS-12.18,1,19/11/18,10:37,113390.0,113390.0,113290.0,113370.0,984
SPFB.RTS-12.18,1,19/11/18,10:38,113360.0,113440.0,113360.0,113440.0,372
SPFB.RTS-12.18,1,19/11/18,10:39,113430.0,113540.0,113430.0,113510.0,890
SPFB.RTS-12.18,1,19/11/18,10:40,113500.0,113530.0,113490.0,113500.0,270
SPFB.RTS-12.18,1,19/11/18,10:41,113510.0,113510.0,113380.0,113380.0,708
SPFB.RTS-12.18,1,19/11/18,10:42,113380.0,113410.0,113370.0,113380.0,195
SPFB.RTS-12.18,1,19/11/18,10:43,113370.0,113440.0,113370.0,113410.0,346
SPFB.RTS-12.18,1,19/11/18,10:44,113420.0,113460.0,113370.0,113430.0,275
SPFB.RTS-12.18,1,19/11/18,10:45,113430.0,113470.0,113400.0,113410.0,225
SPFB.RTS-12.18,1,19/11/18,10:46,113420.0,113470.0,113420.0,113460.0,173
SPFB.RTS-12.18,1,19/11/18,10:47,113450.0,113450.0,113410.0,113410.0,261
SPFB.RTS-12.18,1,19/11/18,10:48,113410.0,113420.0,113360.0,113370.0,300
SPFB.RTS-12.18,1,19/11/18,10:49,113370.0,113420.0,113360.0,113390.0,224
SPFB.RTS-12.18,1,19/11/18,10:50,113380.0,113390.0,113310.0,113370.0,539
SPFB.RTS-12.18,1,19/11/18,10:51,113370.0,113490.0,113340.0,113460.0,596
SPFB.RTS-12.18,1,19/11/18,10:52,113480.0,113530.0,113470.0,113530.0,618
SPFB.RTS-12.18,1,19/11/18,10:53,113540.0,113700.0,113540.0,113670.0,1881
SPFB.RTS-12.18,1,19/11/18,10:54,113660.0,113670.0,113600.0,113610.0,408
SPFB.RTS-12.18,1,19/11/18,10:55,113610.0,113640.0,113580.0,113630.0,421
SPFB.RTS-12.18,1,19/11/18,10:56,113610.0,113630.0,113570.0,113580.0,338
SPFB.RTS-12.18,1,19/11/18,10:57,113590.0,113590.0,113520.0,113530.0,543
SPFB.RTS-12.18,1,19/11/18,10:58,113530.0,113580.0,113520.0,113550.0,260
SPFB.RTS-12.18,1,19/11/18,10:59,113540.0,113640.0,113540.0,113570.0,563
SPFB.RTS-12.18,1,19/11/18,11:00,113560.0,113570.0,113520.0,113520.0,315
SPFB.RTS-12.18,1,19/11/18,11:01,113530.0,113540.0,113380.0,113520.0,1262
SPFB.RTS-12.18,1,19/11/18,11:02,113510.0,113520.0,113200.0,113280.0,2292
SPFB.RTS-12.18,1,19/11/18,11:03,113280.0,113310.0,113230.0,113280.0,686
SPFB.RTS-12.18,1,19/11/18,11:04,113280.0,113370.0,113260.0,113330.0,796
SPFB.RTS-12.18,1,19/11/18,11:05,113330.0,113440.0,113320.0,113440.0,715
SPFB.RTS-12.18,1,19/11/18,11:06,113440.0,113540.0,113430.0,113510.0,1133
SPFB.RTS-12.18,1,19/11/18,11:07,113520.0,113590.0,113500.0,113580.0,529
SPFB.RTS-12.18,1,19/11/18,11:08,113590.0,113610.0,113400.0,113440.0,1568
SPFB.RTS-12.18,1,19/11/18,11:09,113440.0,113490.0,113410.0,113460.0,387
SPFB.RTS-12.18,1,19/11/18,11:10,113470.0,113550.0,113450.0,113510.0,396
SPFB.RTS-12.18,1,19/11/18,11:11,113520.0,113520.0,113450.0,113450.0,409
SPFB.RTS-12.18,1,19/11/18,11:12,113440.0,113560.0,113370.0,113540.0,806
SPFB.RTS-12.18,1,19/11/18,11:13,113520.0,113530.0,113460.0,113490.0,453
SPFB.RTS-12.18,1,19/11/18,11:14,113480.0,113490.0,113440.0,113450.0,187
SPFB.RTS-12.18,1,19/11/18,11:15,113450.0,113450.0,113380.0,113390.0,442
SPFB.RTS-12.18,1,19/11/18,11:16,113380.0,113580.0,113370.0,113520.0,1019
SPFB.RTS-12.18,1,19/11/18,11:17,113550.0,113580.0,113460.0,113490.0,805
SPFB.RTS-12.18,1,19/11/18,11:18,113490.0,113520.0,113320.0,113360.0,827
SPFB.RTS-12.18,1,19/11/18,11:19,113340.0,113440.0,113340.0,113440.0,484
SPFB.RTS-12.18,1,19/11/18,11:20,113440.0,113450.0,113400.0,113400.0,169
SPFB.RTS-12.18,1,19/11/18,11:21,113390.0,113450.0,113390.0,113420.0,240
SPFB.RTS-12.18,1,19/11/18,11:22,113400.0,113520.0,113400.0,113490.0,582
SPFB.RTS-12.18,1,19/11/18,11:23,113490.0,113520.0,113460.0,113500.0,200
SPFB.RTS-12.18,1,19/11/18,11:24,113500.0,113520.0,113430.0,113510.0,402
SPFB.RTS-12.18,1,19/11/18,11:25,113500.0,113510.0,113440.0,113490.0,189
SPFB.RTS-12.18,1,19/11/18,11:26,113490.0,113680.0,113490.0,113630.0,1422
SPFB.RTS-12.18,1,19/11/18,11:27,113640.0,113650.0,113580.0,113620.0,559
SPFB.RTS-12.18,1,19/11/18,11:28,113610.0,113610.0,113540.0,113600.0,472
SPFB.RTS-12.18,1,19/11/18,11:29,113590.0,113600.0,113560.0,113590.0,157
SPFB.RTS-12.18,1,19/11/18,11:30,113590.0,113740.0,113590.0,113700.0,1017
SPFB.RTS-12.18,1,19/11/18,11:31,113700.0,113740.0,113680.0,113740.0,406
SPFB.RTS-12.18,1,19/11/18,11:32,113740.0,113750.0,113640.0,113670.0,617
SPFB.RTS-12.18,1,19/11/18,11:33,113680.0,113710.0,113630.0,113700.0,670
SPFB.RTS-12.18,1,19/11/18,11:34,113690.0,113730.0,113620.0,113640.0,442
SPFB.RTS-12.18,1,19/11/18,11:35,113650.0,113670.0,113620.0,113630.0,306
SPFB.RTS-12.18,1,19/11/18,11:36,113640.0,113680.0,113560.0,113580.0,906
SPFB.RTS-12.18,1,19/11/18,11:37,113590.0,113630.0,113570.0,113590.0,388
SPFB.RTS-12.18,1,19/11/18,11:38,113590.0,113680.0,113580.0,113680.0,538
SPFB.RTS-12.18,1,19/11/18,11:39,113680.0,113710.0,113600.0,113610.0,572
SPFB.RTS-12.18,1,19/11/18,11:40,113620.0,113630.0,113570.0,113600.0,316
SPFB.RTS-12.18,1,19/11/18,11:41,113610.0,113610.0,113550.0,113590.0,338
SPFB.RTS-12.18,1,19/11/18,11:42,113590.0,113590.0,113520.0,113580.0,280
SPFB.RTS-12.18,1,19/11/18,11:43,113590.0,113650.0,113580.0,113610.0,318
SPFB.RTS-12.18,1,19/11/18,11:44,113600.0,113650.0,113590.0,113650.0,204
SPFB.RTS-12.18,1,19/11/18,11:45,113630.0,113680.0,113620.0,113670.0,349
SPFB.RTS-12.18,1,19/11/18,11:46,113670.0,113780.0,113670.0,113680.0,1277
SPFB.RTS-12.18,1,19/11/18,11:47,113680.0,113760.0,113680.0,113760.0,403
SPFB.RTS-12.18,1,19/11/18,11:48,113750.0,113790.0,113710.0,113720.0,509
SPFB.RTS-12.18,1,19/11/18,11:49,113720.0,113820.0,113710.0,113790.0,784
SPFB.RTS-12.18,1,19/11/18,11:50,113790.0,113870.0,113740.0,113810.0,1449
SPFB.RTS-12.18,1,19/11/18,11:51,113820.0,113960.0,113810.0,113960.0,2431
SPFB.RTS-12.18,1,19/11/18,11:52,113950.0,113980.0,113920.0,113950.0,1020
SPFB.RTS-12.18,1,19/11/18,11:53,113960.0,113970.0,113900.0,113960.0,697
SPFB.RTS-12.18,1,19/11/18,11:54,113970.0,113970.0,113890.0,113950.0,526
SPFB.RTS-12.18,1,19/11/18,11:55,113940.0,113990.0,113940.0,113970.0,510
SPFB.RTS-12.18,1,19/11/18,11:56,113980.0,114000.0,113930.0,113950.0,816
SPFB.RTS-12.18,1,19/11/18,11:57,113940.0,113950.0,113880.0,113900.0,454
SPFB.RTS-12.18,1,19/11/18,11:58,113900.0,113980.0,113900.0,113930.0,325
SPFB.RTS-12.18,1,19/11/18,11:59,113950.0,113980.0,113900.0,113900.0,415
SPFB.RTS-12.18,1,19/11/18,12:00,113920.0,113960.0,113890.0,113940.0,573
SPFB.RTS-12.18,1,19/11/18,12:01,113940.0,113990.0,113930.0,113940.0,756
SPFB.RTS-12.18,1,19/11/18,12:02,113930.0,113940.0,113880.0,113930.0,473
SPFB.RTS-12.18,1,19/11/18,12:03,113940.0,113940.0,113890.0,113900.0,185
SPFB.RTS-12.18,1,19/11/18,12:04,113900.0,113930.0,113880.0,113880.0,271
SPFB.RTS-12.18,1,19/11/18,12:05,113880.0,113890.0,113760.0,113770.0,1554
SPFB.RTS-12.18,1,19/11/18,12:06,113780.0,113820.0,113730.0,113730.0,642
SPFB.RTS-12.18,1,19/11/18,12:07,113730.0,113790.0,113690.0,113700.0,706
SPFB.RTS-12.18,1,19/11/18,12:08,113690.0,113810.0,113690.0,113790.0,461
SPFB.RTS-12.18,1,19/11/18,12:09,113790.0,113860.0,113770.0,113810.0,719
SPFB.RTS-12.18,1,19/11/18,12:10,113810.0,113840.0,113790.0,113810.0,117
SPFB.RTS-12.18,1,19/11/18,12:11,113810.0,113830.0,113780.0,113800.0,206
SPFB.RTS-12.18,1,19/11/18,12:12,113810.0,113870.0,113800.0,113820.0,470
SPFB.RTS-12.18,1,19/11/18,12:13,113830.0,113910.0,113820.0,113900.0,593
SPFB.RTS-12.18,1,19/11/18,12:14,113890.0,114110.0,113890.0,114040.0,3039
SPFB.RTS-12.18,1,19/11/18,12:15,114040.0,114050.0,113950.0,114010.0,716
SPFB.RTS-12.18,1,19/11/18,12:16,114010.0,114020.0,113800.0,113820.0,1743
SPFB.RTS-12.18,1,19/11/18,12:17,113810.0,113900.0,113800.0,113890.0,749
SPFB.RTS-12.18,1,19/11/18,12:18,113890.0,113910.0,113830.0,113830.0,569
SPFB.RTS-12.18,1,19/11/18,12:19,113830.0,113900.0,113800.0,113870.0,919
SPFB.RTS-12.18,1,19/11/18,12:20,113860.0,114020.0,113860.0,114000.0,784
SPFB.RTS-12.18,1,19/11/18,12:21,113990.0,114030.0,113930.0,113960.0,648
SPFB.RTS-12.18,1,19/11/18,12:22,113950.0,114110.0,113940.0,113980.0,2007
SPFB.RTS-12.18,1,19/11/18,12:23,113980.0,114000.0,113960.0,113960.0,499
SPFB.RTS-12.18,1,19/11/18,12:24,113950.0,113980.0,113920.0,113940.0,509
SPFB.RTS-12.18,1,19/11/18,12:25,113950.0,113950.0,113830.0,113930.0,1175
SPFB.RTS-12.18,1,19/11/18,12:26,113940.0,114000.0,113940.0,113990.0,605
SPFB.RTS-12.18,1,19/11/18,12:27,113980.0,114010.0,113950.0,113980.0,524
SPFB.RTS-12.18,1,19/11/18,12:28,114000.0,114060.0,113950.0,113950.0,1068
SPFB.RTS-12.18,1,19/11/18,12:29,113960.0,113980.0,113860.0,113900.0,649
SPFB.RTS-12.18,1,19/11/18,12:30,113910.0,113990.0,113910.0,113930.0,536
SPFB.RTS-12.18,1,19/11/18,12:31,113930.0,114000.0,113910.0,113940.0,761
SPFB.RTS-12.18,1,19/11/18,12:32,113950.0,113990.0,113920.0,113930.0,754
SPFB.RTS-12.18,1,19/11/18,12:33,113940.0,113970.0,113920.0,113930.0,410
SPFB.RTS-12.18,1,19/11/18,12:34,113930.0,113940.0,113870.0,113930.0,651
SPFB.RTS-12.18,1,19/11/18,12:35,113930.0,113950.0,113910.0,113920.0,207
SPFB.RTS-12.18,1,19/11/18,12:36,113910.0,113950.0,113890.0,113900.0,178
SPFB.RTS-12.18,1,19/11/18,12:37,113890.0,113920.0,113840.0,113890.0,579
SPFB.RTS-12.18,1,19/11/18,12:38,113890.0,113910.0,113870.0,113910.0,373
SPFB.RTS-12.18,1,19/11/18,12:39,113900.0,113900.0,113690.0,113760.0,1552
SPFB.RTS-12.18,1,19/11/18,12:40,113750.0,113750.0,113670.0,113720.0,765
SPFB.RTS-12.18,1,19/11/18,12:41,113700.0,113760.0,113690.0,113720.0,517
SPFB.RTS-12.18,1,19/11/18,12:42,113730.0,113780.0,113710.0,113770.0,496
SPFB.RTS-12.18,1,19/11/18,12:43,113770.0,113780.0,113720.0,113750.0,166
SPFB.RTS-12.18,1,19/11/18,12:44,113750.0,113750.0,113660.0,113680.0,428
SPFB.RTS-12.18,1,19/11/18,12:45,113680.0,113750.0,113630.0,113640.0,1448
SPFB.RTS-12.18,1,19/11/18,12:46,113640.0,113640.0,113470.0,113510.0,2132
SPFB.RTS-12.18,1,19/11/18,12:47,113540.0,113580.0,113490.0,113580.0,1087
SPFB.RTS-12.18,1,19/11/18,12:48,113580.0,113680.0,113560.0,113620.0,1002
SPFB.RTS-12.18,1,19/11/18,12:49,113620.0,113640.0,113550.0,113640.0,699
SPFB.RTS-12.18,1,19/11/18,12:50,113650.0,113710.0,113640.0,113690.0,882
SPFB.RTS-12.18,1,19/11/18,12:51,113700.0,113710.0,113650.0,113670.0,512
SPFB.RTS-12.18,1,19/11/18,12:52,113660.0,113720.0,113650.0,113680.0,262
SPFB.RTS-12.18,1,19/11/18,12:53,113690.0,113710.0,113670.0,113680.0,354
SPFB.RTS-12.18,1,19/11/18,12:54,113710.0,113770.0,113690.0,113760.0,510
SPFB.RTS-12.18,1,19/11/18,12:55,113760.0,113780.0,113740.0,113770.0,373
SPFB.RTS-12.18,1,19/11/18,12:56,113780.0,113780.0,113740.0,113740.0,443
SPFB.RTS-12.18,1,19/11/18,12:57,113750.0,113760.0,113700.0,113710.0,318
SPFB.RTS-12.18,1,19/11/18,12:58,113710.0,113740.0,113710.0,113740.0,110
SPFB.RTS-12.18,1,19/11/18,12:59,113750.0,113860.0,113720.0,113850.0,897
SPFB.RTS-12.18,1,19/11/18,13:00,113850.0,113860.0,113780.0,113830.0,424
SPFB.RTS-12.18,1,19/11/18,13:01,113820.0,113840.0,113740.0,113780.0,539
SPFB.RTS-12.18,1,19/11/18,13:02,113770.0,113770.0,113680.0,113710.0,404
SPFB.RTS-12.18,1,19/11/18,13:03,113710.0,113740.0,113630.0,113690.0,321
SPFB.RTS-12.18,1,19/11/18,13:04,113690.0,113740.0,113680.0,113690.0,87
SPFB.RTS-12.18,1,19/11/18,13:05,113690.0,113710.0,113660.0,113670.0,147
SPFB.RTS-12.18,1,19/11/18,13:06,113680.0,113720.0,113680.0,113710.0,172
SPFB.RTS-12.18,1,19/11/18,13:07,113720.0,113720.0,113680.0,113700.0,216
SPFB.RTS-12.18,1,19/11/18,13:08,113700.0,113740.0,113690.0,113690.0,332
SPFB.RTS-12.18,1,19/11/18,13:09,113690.0,113730.0,113670.0,113700.0,244
SPFB.RTS-12.18,1,19/11/18,13:10,113690.0,113740.0,113650.0,113730.0,433
SPFB.RTS-12.18,1,19/11/18,13:11,113720.0,113740.0,113660.0,113710.0,252
SPFB.RTS-12.18,1,19/11/18,13:12,113710.0,113710.0,113680.0,113690.0,98
SPFB.RTS-12.18,1,19/11/18,13:13,113690.0,113710.0,113660.0,113690.0,506
SPFB.RTS-12.18,1,19/11/18,13:14,113690.0,113880.0,113670.0,113820.0,1070
SPFB.RTS-12.18,1,19/11/18,13:15,113830.0,113850.0,113750.0,113770.0,584
SPFB.RTS-12.18,1,19/11/18,13:16,113780.0,113790.0,113720.0,113730.0,241
SPFB.RTS-12.18,1,19/11/18,13:17,113730.0,113780.0,113730.0,113770.0,494
SPFB.RTS-12.18,1,19/11/18,13:18,113780.0,113780.0,113700.0,113770.0,284
SPFB.RTS-12.18,1,19/11/18,13:19,113770.0,113770.0,113750.0,113770.0,76
SPFB.RTS-12.18,1,19/11/18,13:20,113760.0,113770.0,113720.0,113730.0,117
SPFB.RTS-12.18,1,19/11/18,13:21,113730.0,113740.0,113650.0,113680.0,439
SPFB.RTS-12.18,1,19/11/18,13:22,113680.0,113740.0,113680.0,113740.0,327
SPFB.RTS-12.18,1,19/11/18,13:23,113740.0,113740.0,113680.0,113680.0,82
SPFB.RTS-12.18,1,19/11/18,13:24,113690.0,113690.0,113650.0,113670.0,144
SPFB.RTS-12.18,1,19/11/18,13:25,113680.0,113710.0,113670.0,113680.0,184
SPFB.RTS-12.18,1,19/11/18,13:26,113680.0,113700.0,113550.0,113630.0,1406
SPFB.RTS-12.18,1,19/11/18,13:27,113620.0,113680.0,113610.0,113660.0,333
SPFB.RTS-12.18,1,19/11/18,13:28,113660.0,113670.0,113640.0,113650.0,99
SPFB.RTS-12.18,1,19/11/18,13:29,113650.0,113720.0,113640.0,113720.0,189
SPFB.RTS-12.18,1,19/11/18,13:30,113720.0,113790.0,113700.0,113780.0,814
SPFB.RTS-12.18,1,19/11/18,13:31,113780.0,113780.0,113660.0,113670.0,565
SPFB.RTS-12.18,1,19/11/18,13:32,113670.0,113740.0,113670.0,113740.0,241
SPFB.RTS-12.18,1,19/11/18,13:33,113740.0,113780.0,113720.0,113770.0,378
SPFB.RTS-12.18,1,19/11/18,13:34,113780.0,113800.0,113730.0,113800.0,376
SPFB.RTS-12.18,1,19/11/18,13:35,113800.0,113830.0,113780.0,113790.0,506
SPFB.RTS-12.18,1,19/11/18,13:36,113800.0,113900.0,113800.0,113870.0,1261
SPFB.RTS-12.18,1,19/11/18,13:37,113870.0,113910.0,113850.0,113880.0,415
SPFB.RTS-12.18,1,19/11/18,13:38,113880.0,113970.0,113880.0,113960.0,768
SPFB.RTS-12.18,1,19/11/18,13:39,113970.0,113970.0,113900.0,113930.0,870
SPFB.RTS-12.18,1,19/11/18,13:40,113930.0,113940.0,113840.0,113870.0,434
SPFB.RTS-12.18,1,19/11/18,13:41,113870.0,113930.0,113860.0,113910.0,435
SPFB.RTS-12.18,1,19/11/18,13:42,113910.0,113990.0,113900.0,113930.0,1303
SPFB.RTS-12.18,1,19/11/18,13:43,113920.0,113980.0,113880.0,113880.0,329
SPFB.RTS-12.18,1,19/11/18,13:44,113890.0,113910.0,113850.0,113850.0,389
SPFB.RTS-12.18,1,19/11/18,13:45,113850.0,113860.0,113800.0,113830.0,369
SPFB.RTS-12.18,1,19/11/18,13:46,113840.0,113860.0,113760.0,113770.0,431
SPFB.RTS-12.18,1,19/11/18,13:47,113770.0,113770.0,113670.0,113720.0,1164
SPFB.RTS-12.18,1,19/11/18,13:48,113730.0,113730.0,113670.0,113720.0,246
SPFB.RTS-12.18,1,19/11/18,13:49,113720.0,113770.0,113710.0,113770.0,178
SPFB.RTS-12.18,1,19/11/18,13:50,113770.0,113780.0,113730.0,113730.0,113
SPFB.RTS-12.18,1,19/11/18,13:51,113730.0,113810.0,113730.0,113770.0,336
SPFB.RTS-12.18,1,19/11/18,13:52,113770.0,113830.0,113760.0,113810.0,201
SPFB.RTS-12.18,1,19/11/18,13:53,113810.0,113820.0,113760.0,113790.0,207
SPFB.RTS-12.18,1,19/11/18,13:54,113800.0,113900.0,113780.0,113860.0,683
SPFB.RTS-12.18,1,19/11/18,13:55,113880.0,113910.0,113860.0,113880.0,363
SPFB.RTS-12.18,1,19/11/18,13:56,113890.0,113900.0,113850.0,113880.0,235
SPFB.RTS-12.18,1,19/11/18,13:57,113880.0,113880.0,113820.0,113830.0,115
SPFB.RTS-12.18,1,19/11/18,13:58,113830.0,113830.0,113760.0,113760.0,359
SPFB.RTS-12.18,1,19/11/18,13:59,113770.0,113820.0,113740.0,113810.0,295
